episode,reward,timesteps
6479,-13869.667,638465
6480,-4354.446,638565
6481,-23582.656,638665
6482,-85883.56,638765
6483,-25259.975,638865
6484,-7145.482,638965
6485,-8945.16,639065
6486,-16010.05,639165
6487,-46883.516,639265
6488,-17395.44,639365
6489,-14832.079,639465
6490,-4305.751,639565
6491,-2884.2913,639665
6492,-26289.023,639765
6493,-9064.117,639865
6494,-9959.067,639965
6495,-6884.1675,640065
6496,-23857.213,640165
6497,-9295.014,640265
6498,-44107.73,640365
6499,-35842.34,640465
6500,-9783.951,640565
6501,-7672.2812,640665
6502,-22232.812,640765
6503,-6006.4326,640865
6504,-8004.579,640965
6505,-7525.8296,641065
6506,-12325.821,641165
6507,-7553.1084,641265
6508,-5967.525,641365
6509,-12262.557,641465
6510,-15070.262,641565
6511,-3714.9163,641665
6512,-6168.0176,641765
6513,-14765.947,641865
6514,-19654.86,641965
6515,-44245.91,642065
6516,-34190.145,642165
6517,-6846.879,642265
6518,-17379.145,642365
6519,-8172.555,642465
6520,-64244.87,642565
6521,-3339.6934,642665
6522,-4033.8691,642765
6523,-14033.243,642865
6524,-5043.2656,642965
6525,-7822.848,643065
6526,-5483.6826,643165
6527,-87105.84,643265
6528,-17695.521,643365
6529,-45484.746,643465
6530,-3088.5334,643565
6531,-10044.474,643665
6532,-15838.6045,643765
6533,-24907.332,643865
6534,-10677.372,643965
6535,-9735.803,644065
6536,-9876.375,644165
6537,-5708.8496,644265
6538,-5124.194,644365
6539,-22572.477,644465
6540,-8964.88,644565
6541,-10278.052,644665
6542,-12588.196,644765
6543,-18579.557,644865
6544,-5078.7305,644965
6545,-56586.348,645065
6546,-4884.621,645165
6547,-8384.343,645265
6548,-11846.786,645365
6549,-17445.71,645465
6550,-8366.762,645565
6551,-6555.7446,645665
6552,-9514.688,645765
6553,-11926.534,645865
6554,-16615.129,645965
6555,-13116.637,646065
6556,-40579.57,646165
6557,-14391.556,646265
6558,-9585.126,646365
6559,-12456.011,646465
6560,-22749.986,646565
6561,-74633.875,646665
6562,-34981.57,646765
6563,-17096.877,646865
6564,-8709.518,646965
6565,-16837.236,647065
6566,-8425.685,647165
6567,-9217.581,647265
6568,-33127.117,647365
6569,-3794.9805,647465
6570,-10195.36,647565
6571,-19642.896,647665
6572,-36022.145,647765
6573,-21589.975,647865
6574,-4194.84,647965
6575,-7477.8335,648065
6576,-7836.2036,648165
6577,-26534.373,648265
6578,-79419.24,648365
6579,-7526.1357,648465
6580,-9208.23,648565
6581,-4896.7764,648665
6582,-15788.094,648765
6583,-2097.4268,648865
6584,-15675.507,648965
6585,-15212.376,649065
6586,-13331.711,649165
6587,-2487.9148,649265
6588,-8396.947,649365
6589,-11480.128,649465
6590,-8302.236,649565
6591,-12260.616,649665
6592,-10190.796,649765
6593,-59426.188,649865
6594,-4956.3003,649965
6595,-3322.1882,650065
6596,-7760.5146,650165
6597,-18514.988,650265
6598,-2032.6672,650365
6599,-19932.256,650465
6600,-42878.96,650565
6601,-4973.0176,650665
6602,-4371.765,650765
6603,-36115.008,650865
6604,-24206.441,650965
6605,-4738.379,651065
6606,-14590.651,651165
6607,-23582.336,651265
6608,-29783.6,651365
6609,-16757.408,651465
6610,-40192.39,651565
6611,-9669.164,651665
6612,-23979.316,651765
6613,-4503.8125,651865
6614,-8761.05,651965
6615,-5062.5117,652065
6616,-8171.4424,652165
6617,-20444.9,652265
6618,-34452.184,652365
6619,-10143.39,652465
6620,-24695.691,652565
6621,-29952.367,652665
6622,-30937.822,652765
6623,-5197.3135,652865
6624,-25474.035,652965
6625,-11787.568,653065
6626,-5137.054,653165
6627,-40911.242,653265
6628,-6380.0244,653365
6629,-16441.361,653465
6630,-18979.426,653565
6631,-19517.43,653665
6632,-14289.206,653765
6633,-35127.2,653865
6634,-14476.431,653965
6635,-5300.748,654065
6636,-9020.756,654165
6637,-14195.495,654265
6638,-11345.076,654365
6639,-80574.016,654465
6640,-24653.377,654565
6641,-3076.1565,654665
6642,-62680.742,654765
6643,-20684.955,654865
6644,-24167.516,654965
6645,-10681.424,655065
6646,-32085.988,655165
6647,-10933.123,655265
6648,-5890.425,655365
6649,-22610.715,655465
6650,-14625.024,655565
6651,-30469.945,655665
6652,-17510.967,655765
6653,-12914.9375,655865
6654,-14370.239,655965
6655,-6359.5137,656065
6656,-38379.387,656165
6657,-143960.72,656265
6658,-26165.078,656365
6659,-65264.098,656465
6660,-19729.508,656565
6661,-7636.052,656665
6662,-13156.66,656765
6663,-16674.09,656865
6664,-4743.4565,656965
6665,-62966.215,657065
6666,-21441.145,657165
6667,-9227.553,657265
6668,-18564.404,657365
6669,-12410.203,657465
6670,-10415.015,657565
6671,-25513.88,657665
6672,-49152.65,657765
6673,-9392.86,657865
6674,-4581.6147,657965
6675,-3563.3506,658065
6676,-39187.812,658165
6677,-1763.9631,658265
6678,-16695.6,658365
6679,-6048.5205,658465
6680,-26448.094,658565
6681,-24653.24,658665
6682,-14028.134,658765
6683,-34183.195,658865
6684,-13882.716,658965
6685,-59986.67,659065
6686,-6557.74,659165
6687,-2668.477,659265
6688,-11196.411,659365
6689,-10205.397,659465
6690,-89263.54,659565
6691,-28151.658,659665
6692,-10543.291,659765
6693,-25201.373,659865
6694,-12713.175,659965
6695,-28388.527,660065
6696,-3586.0066,660165
6697,-17549.383,660265
6698,-37737.645,660365
6699,-9816.341,660465
6700,-5518.4385,660565
6701,-5696.4604,660665
6702,-11331.769,660765
6703,-16854.002,660865
6704,-73165.52,660965
6705,-3429.5647,661065
6706,-3364.592,661165
6707,-13894.037,661265
6708,-36952.547,661365
6709,-4632.8657,661465
6710,-7869.251,661565
6711,-9051.433,661665
6712,-14224.581,661765
6713,-13446.918,661865
6714,-6501.52,661965
6715,-11664.974,662065
6716,-42745.168,662165
6717,-2990.474,662265
6718,-7259.156,662365
6719,-13734.302,662465
6720,-19375.223,662565
6721,-3601.6921,662665
6722,-25911.512,662765
6723,-3445.4949,662865
6724,-1514.9397,662965
6725,-15213.356,663065
6726,-27567.707,663165
6727,-8797.604,663265
6728,-57106.48,663365
6729,-12655.895,663465
6730,-14113.886,663565
6731,-5942.599,663665
6732,-7815.395,663765
6733,-4490.717,663865
6734,-11537.846,663965
6735,-15721.944,664065
6736,-9063.43,664165
6737,-9911.818,664265
6738,-30327.758,664365
6739,-9518.8545,664465
6740,-55029.22,664565
6741,-8030.27,664665
6742,-24494.812,664765
6743,-5122.592,664865
6744,-4477.4707,664965
6745,-12860.245,665065
6746,-11774.65,665165
6747,-38738.668,665265
6748,-19645.553,665365
6749,-6868.9414,665465
6750,-14978.442,665565
6751,-7446.9946,665665
6752,-22139.164,665765
6753,-26816.95,665865
6754,-7858.3677,665965
6755,-3664.0693,666065
6756,-5805.7715,666165
6757,-11926.7,666265
6758,-14789.565,666365
6759,-4037.1704,666465
6760,-5366.9766,666565
6761,-8094.0703,666665
6762,-9534.431,666765
6763,-43944.277,666865
6764,-26281.178,666965
6765,-31279.188,667065
6766,-10451.987,667165
6767,-43023.125,667265
6768,-3498.7795,667365
6769,-28622.23,667465
6770,-21119.79,667565
6771,-44534.23,667665
6772,-4040.6147,667765
6773,-7624.8477,667865
6774,-23123.916,667965
6775,-5757.6035,668065
6776,-24879.041,668165
6777,-14697.452,668265
6778,-22999.445,668365
6779,-4811.9707,668465
6780,-20585.623,668565
6781,-9490.19,668665
6782,-11824.849,668765
6783,-14833.533,668865
6784,-2216.1228,668965
6785,-22349.56,669065
6786,-16676.037,669165
6787,-82313.41,669265
6788,-7138.0215,669365
6789,-10312.565,669465
6790,-4652.9927,669565
6791,-21764.94,669665
6792,-26480.947,669765
6793,-9817.43,669865
6794,-41240.58,669965
6795,-10679.281,670065
6796,-7963.951,670165
6797,-7861.9536,670265
6798,-4923.216,670365
6799,-18931.047,670465
6800,-79102.34,670565
6801,-12238.447,670665
6802,-14473.404,670765
6803,-17747.555,670865
6804,-9820.228,670965
6805,-4680.462,671065
6806,-17345.035,671165
6807,-4984.894,671265
6808,-10795.3,671365
6809,-10654.765,671465
6810,-10858.28,671565
6811,-35064.84,671665
6812,-21537.104,671765
6813,-5313.6294,671865
6814,-62134.207,671965
6815,-13385.3545,672065
6816,-13136.31,672165
6817,-4434.5044,672265
6818,-38776.258,672365
6819,-3180.2227,672465
6820,-6310.6255,672565
6821,-18158.443,672665
6822,-6423.934,672765
6823,-10832.025,672865
6824,-22992.637,672965
6825,-12390.299,673065
6826,-14421.488,673165
6827,-98157.68,673265
6828,-16087.595,673365
6829,-16442.318,673465
6830,-3771.4888,673565
6831,-27094.766,673665
6832,-3433.6018,673765
6833,-7601.554,673865
6834,-16456.068,673965
6835,-7798.2246,674065
6836,-6502.2144,674165
6837,-61787.555,674265
6838,-17854.455,674365
6839,-5407.6206,674465
6840,-10276.784,674565
6841,-11773.105,674665
6842,-26042.572,674765
6843,-8492.996,674865
6844,-10409.654,674965
6845,-9997.997,675065
6846,-9231.839,675165
6847,-9151.155,675265
6848,-6879.812,675365
6849,-19139.506,675465
6850,-31566.512,675565
6851,-15341.29,675665
6852,-22896.594,675765
6853,-31511.797,675865
6854,-11957.779,675965
6855,-11736.168,676065
6856,-24268.297,676165
6857,-25676.309,676265
6858,-11774.1875,676365
6859,-15561.2295,676465
6860,-43049.773,676565
6861,-17282.965,676665
6862,-8909.2705,676765
6863,-54116.35,676865
6864,-22153.623,676965
6865,-20181.61,677065
6866,-43781.496,677165
6867,-35110.15,677265
6868,-10447.86,677365
6869,-6687.8916,677465
6870,-7482.2812,677565
6871,-17403.658,677665
6872,-4308.9766,677765
6873,-5713.808,677865
6874,-8278.291,677965
6875,-9868.378,678065
6876,-32981.68,678165
6877,-21090.098,678265
6878,-6683.824,678365
6879,-16669.236,678465
6880,-3818.7363,678565
6881,-10474.208,678665
6882,-10928.259,678765
6883,-10973.779,678865
6884,-13446.376,678965
6885,-8941.939,679065
6886,-24451.096,679165
6887,-15223.504,679265
6888,-45156.17,679365
6889,-10844.895,679465
6890,-11405.223,679565
6891,-20579.947,679665
6892,-43644.555,679765
6893,-25264.523,679865
6894,-16769.805,679965
6895,-6907.784,680065
6896,-18089.15,680165
6897,-21514.232,680265
6898,-5695.4697,680365
6899,-3019.4312,680465
6900,-45305.742,680565
6901,-4925.735,680665
6902,-4087.5127,680765
6903,-18407.504,680865
6904,-7799.565,680965
6905,-29479.291,681065
6906,-28065.158,681165
6907,-6818.997,681265
6908,-27673.834,681365
6909,-27600.646,681465
6910,-44046.574,681565
6911,-8583.438,681665
6912,-3110.13,681765
6913,-26109.17,681865
6914,-25640.559,681965
6915,-11405.827,682065
6916,-11798.778,682165
6917,-17673.367,682265
6918,-18175.758,682365
6919,-57443.176,682465
6920,-8379.782,682565
6921,-12397.639,682665
6922,-5088.588,682765
6923,-20364.291,682865
6924,-7887.88,682965
6925,-48639.91,683065
6926,-26704.621,683165
6927,-14768.612,683265
6928,-9500.9375,683365
6929,-15610.118,683465
6930,-5451.321,683565
6931,-12075.992,683665
6932,-15623.164,683765
6933,-19590.488,683865
6934,-15094.147,683965
6935,-2956.39,684065
6936,-4868.3545,684165
6937,-14429.709,684265
6938,-36614.22,684365
6939,-8261.326,684465
6940,-6118.737,684565
6941,-8968.666,684665
6942,-6350.009,684765
6943,-4394.637,684865
6944,-13573.304,684965
6945,-21583.94,685065
6946,-25866.29,685165
6947,-18986.42,685265
6948,-2344.412,685365
6949,-42329.258,685465
6950,-47269.867,685565
6951,-5092.432,685665
6952,-26130.172,685765
6953,-31168.78,685865
6954,-37086.254,685965
6955,-4215.4546,686065
6956,-24469.898,686165
6957,-44232.562,686265
6958,-21030.785,686365
6959,-21498.828,686465
6960,-7280.2686,686565
6961,-6363.5464,686665
6962,-3928.0295,686765
6963,-14977.354,686865
6964,-9259.88,686965
6965,-5901.2495,687065
6966,-10755.691,687165
6967,-37500.414,687265
6968,-38089.113,687365
6969,-18195.602,687465
6970,-11968.642,687565
6971,-9425.713,687665
6972,-3287.0886,687765
6973,-38433.652,687865
6974,-7008.367,687965
6975,-12609.901,688065
6976,-25085.057,688165
6977,-29697.604,688265
6978,-10843.092,688365
6979,-16509.08,688465
6980,-6538.9326,688565
6981,-10623.557,688665
6982,-10075.77,688765
6983,-20402.8,688865
6984,-18715.396,688965
6985,-6193.692,689065
6986,-21077.312,689165
6987,-17029.098,689265
6988,-15570.355,689365
6989,-8564.937,689465
6990,-3175.2988,689565
6991,-13534.504,689665
6992,-10555.522,689765
6993,-14426.408,689865
6994,-10013.843,689965
6995,-20332.023,690065
6996,-74967.31,690165
6997,-7595.5205,690265
6998,-17944.104,690365
6999,-3703.4624,690465
7000,-33740.49,690565
7001,-14635.921,690665
7002,-77888.555,690765
7003,-5484.3213,690865
7004,-12397.009,690965
7005,-14994.034,691065
7006,-13117.704,691165
7007,-7992.297,691265
7008,-36218.656,691365
7009,-6802.895,691465
7010,-7794.882,691565
7011,-24642.459,691665
7012,-34302.59,691765
7013,-21818.02,691865
7014,-15324.074,691965
7015,-20031.898,692065
7016,-13631.568,692165
7017,-64945.098,692265
7018,-14501.633,692365
7019,-5571.3174,692465
7020,-4898.0347,692565
7021,-9779.853,692665
7022,-14554.549,692765
7023,-12219.124,692865
7024,-26924.545,692965
7025,-8722.409,693065
7026,-9425.496,693165
7027,-22844.762,693265
7028,-6095.1333,693365
7029,-37694.52,693465
7030,-10679.087,693565
7031,-19231.398,693665
7032,-20541.115,693765
7033,-35495.477,693865
7034,-24810.693,693965
7035,-8434.101,694065
7036,-23875.133,694165
7037,-17999.0,694265
7038,-17568.348,694365
7039,-13148.608,694465
7040,-11158.569,694565
7041,-7100.0728,694665
7042,-8111.562,694765
7043,-9183.378,694865
7044,-10413.182,694965
7045,-18502.322,695065
7046,-12147.524,695165
7047,-3248.8423,695265
7048,-48417.668,695365
7049,-27466.602,695465
7050,-9513.75,695565
7051,-50460.785,695665
7052,-7482.7856,695765
7053,-4626.4673,695865
7054,-4754.5293,695965
7055,-5389.1934,696065
7056,-7287.6743,696165
7057,-10074.3125,696265
7058,-18053.287,696365
7059,-13957.597,696465
7060,-20541.072,696565
7061,-24199.287,696665
7062,-14343.591,696765
7063,-9265.898,696865
7064,-2050.6614,696965
7065,-23228.34,697065
7066,-13278.105,697165
7067,-95692.805,697265
7068,-4479.2036,697365
7069,-9578.464,697465
7070,-25969.355,697565
7071,-3080.418,697665
7072,-7901.3755,697765
7073,-10015.539,697865
7074,-13841.173,697965
7075,-12970.642,698065
7076,-9499.137,698165
7077,-16598.268,698265
7078,-9581.839,698365
7079,-24050.941,698465
7080,-47724.51,698565
7081,-25545.592,698665
7082,-17886.428,698765
7083,-44640.273,698865
7084,-14808.122,698965
7085,-13935.641,699065
7086,-49811.457,699165
7087,-11167.947,699265
7088,-6270.3447,699365
7089,-16516.582,699465
7090,-8378.494,699565
7091,-13649.986,699665
7092,-4817.1924,699765
7093,-7484.1196,699865
7094,-13216.107,699965
7095,-4173.1323,700065
7096,-43636.324,700165
7097,-35145.492,700265
7098,-4537.503,700365
7099,-12979.161,700465
7100,-20441.93,700565
7101,-6899.6655,700665
7102,-5187.7627,700765
7103,-11843.143,700865
7104,-21397.025,700965
7105,-33205.875,701065
7106,-11537.659,701165
7107,-20818.814,701265
7108,-15303.902,701365
7109,-8985.405,701465
7110,-38126.535,701565
7111,-5775.3403,701665
7112,-2511.1575,701765
7113,-15678.718,701865
7114,-5201.128,701965
7115,-5819.8975,702065
7116,-1650.9845,702165
7117,-7187.7246,702265
7118,-10160.322,702365
7119,-8484.82,702465
7120,-22620.965,702565
7121,-3965.5098,702665
7122,-51521.54,702765
7123,-13068.78,702865
7124,-16167.821,702965
7125,-18501.295,703065
7126,-26965.12,703165
7127,-14549.975,703265
7128,-20061.12,703365
7129,-26536.623,703465
7130,-21893.943,703565
7131,-9210.8,703665
7132,-21304.975,703765
7133,-22184.678,703865
7134,-8977.625,703965
7135,-5407.2915,704065
7136,-9445.687,704165
7137,-13870.887,704265
7138,-3724.4607,704365
7139,-36831.363,704465
7140,-13155.823,704565
7141,-19636.31,704665
7142,-16849.17,704765
7143,-20930.748,704865
7144,-4186.6543,704965
7145,-10741.211,705065
7146,-1484.3232,705165
7147,-15313.679,705265
7148,-8568.582,705365
7149,-7264.107,705465
7150,-4607.144,705565
7151,-16224.876,705665
7152,-20744.902,705765
7153,-13877.59,705865
7154,-21567.09,705965
7155,-18018.102,706065
7156,-13490.312,706165
7157,-161257.7,706265
7158,-12317.526,706365
7159,-18906.027,706465
7160,-12585.855,706565
7161,-71324.23,706665
7162,-16451.201,706765
7163,-7704.2476,706865
7164,-22356.375,706965
7165,-28853.219,707065
7166,-30267.75,707165
7167,-3344.071,707265
7168,-19076.918,707365
7169,-3417.4282,707465
7170,-2332.085,707565
7171,-8730.853,707665
7172,-9704.056,707765
7173,-24615.094,707865
7174,-49909.824,707965
7175,-27141.9,708065
7176,-8223.687,708165
7177,-8067.3696,708265
7178,-16951.984,708365
7179,-33149.68,708465
7180,-12568.682,708565
7181,-17299.473,708665
7182,-4785.04,708765
7183,-18841.107,708865
7184,-2905.6953,708965
7185,-2791.0332,709065
7186,-16980.316,709165
7187,-4626.867,709265
7188,-9505.774,709365
7189,-7566.105,709465
7190,-16465.37,709565
7191,-8330.295,709665
7192,-10345.418,709765
7193,-7675.6807,709865
7194,-32949.38,709965
7195,-5065.3135,710065
7196,-32844.816,710165
7197,-7328.5146,710265
7198,-57771.984,710365
7199,-4721.0376,710465
7200,-6813.7305,710565
7201,-7673.6895,710665
7202,-7261.3403,710765
7203,-17605.932,710865
7204,-4533.137,710965
7205,-29147.818,711065
7206,-3656.338,711165
7207,-29414.38,711265
7208,-5512.252,711365
7209,-10726.579,711465
7210,-47849.797,711565
7211,-4737.24,711665
7212,-14626.053,711765
7213,-22543.201,711865
7214,-29696.318,711965
7215,-11276.709,712065
7216,-13743.557,712165
7217,-11051.071,712265
7218,-4737.222,712365
7219,-4075.0522,712465
7220,-26502.45,712565
7221,-7477.958,712665
7222,-12535.145,712765
7223,-40517.902,712865
7224,-17730.475,712965
7225,-7279.037,713065
7226,-13286.182,713165
7227,-11156.008,713265
7228,-37361.695,713365
7229,-12620.074,713465
7230,-57832.527,713565
7231,-14342.533,713665
7232,-35240.445,713765
7233,-30909.602,713865
7234,-17633.514,713965
7235,-13848.984,714065
7236,-5795.7837,714165
7237,-6509.5376,714265
7238,-12582.209,714365
7239,-22261.348,714465
7240,-18491.607,714565
7241,-15530.127,714665
7242,-22401.41,714765
7243,-25860.465,714865
7244,-10874.512,714965
7245,-39505.133,715065
7246,-13484.123,715165
7247,-26267.791,715265
7248,-9684.769,715365
7249,-14451.927,715465
7250,-7483.1353,715565
7251,-34516.074,715665
7252,-41517.25,715765
7253,-26386.133,715865
7254,-12403.534,715965
7255,-9393.743,716065
7256,-3666.9385,716165
7257,-24065.672,716265
7258,-7112.0703,716365
7259,-10477.592,716465
7260,-14213.882,716565
7261,-11762.551,716665
7262,-6230.2065,716765
7263,-11421.354,716865
7264,-50447.984,716965
7265,-4314.941,717065
7266,-20682.777,717165
7267,-11092.731,717265
7268,-7139.385,717365
7269,-6783.38,717465
7270,-12304.697,717565
7271,-7776.1875,717665
7272,-71512.555,717765
7273,-14096.788,717865
7274,-27732.924,717965
7275,-7947.079,718065
7276,-24185.828,718165
7277,-15354.895,718265
7278,-10709.933,718365
7279,-9652.141,718465
7280,-14884.861,718565
7281,-17852.65,718665
7282,-11488.185,718765
7283,-8833.816,718865
7284,-13568.611,718965
7285,-21630.178,719065
7286,-63667.547,719165
7287,-13936.002,719265
7288,-4541.325,719365
7289,-20842.578,719465
7290,-37752.977,719565
7291,-21774.074,719665
7292,-16630.14,719765
7293,-8132.8516,719865
7294,-1863.1877,719965
7295,-6990.1064,720065
7296,-36745.797,720165
7297,-16174.474,720265
7298,-14127.418,720365
7299,-6769.9546,720465
7300,-74063.82,720565
7301,-12605.598,720665
7302,-12626.291,720765
7303,-13579.632,720865
7304,-7396.2856,720965
7305,-5895.5396,721065
7306,-24617.938,721165
7307,-86189.6,721265
7308,-19074.904,721365
7309,-12207.263,721465
7310,-24971.47,721565
7311,-10661.045,721665
7312,-17701.63,721765
7313,-6377.2085,721865
7314,-32199.482,721965
